Temperature,Humidity,Storage_Type,Days_Since_Harvest,Transport_Duration,Packaging_Quality,Month_num,Commodity_name,Spoilage_Risk,Commodity_Category
21.9,85.2,cold_storage,11,12.1,average,11,Wheat,0,Staple Grains
21.4,57.3,open_air,5,21.1,average,2,Wheat,2,Staple Grains
26.0,84.7,cold_storage,9,18.6,average,1,Wheat,0,Staple Grains
21.3,84.6,room_temperature,9,6.5,average,8,Wheat,2,Staple Grains
29.9,69.9,open_air,5,11.5,average,4,Wheat,2,Staple Grains
32.7,73.3,cold_storage,3,23.7,good,12,Wheat,0,Staple Grains
28.4,57.6,room_temperature,8,8.1,average,2,Wheat,1,Staple Grains
26.4,78.0,cold_storage,14,12.5,average,4,Wheat,1,Staple Grains
34.5,64.4,room_temperature,14,15.4,average,2,Wheat,2,Staple Grains
31.8,73.4,open_air,5,6.7,average,1,Wheat,2,Staple Grains
34.3,62.1,room_temperature,7,23.7,average,7,Wheat,2,Staple Grains
33.7,77.4,room_temperature,10,11.6,good,6,Wheat,2,Staple Grains
29.2,75.5,room_temperature,3,12.0,average,2,Wheat,1,Staple Grains
26.3,76.6,cold_storage,2,15.3,good,1,Wheat,0,Staple Grains
29.9,86.8,open_air,4,5.4,poor,5,Wheat,2,Staple Grains
23.4,80.2,room_temperature,12,5.3,average,12,Wheat,1,Staple Grains
24.8,78.9,room_temperature,3,22.4,good,12,Wheat,0,Staple Grains
26.8,85.4,room_temperature,14,19.4,average,3,Wheat,2,Staple Grains
29.5,76.0,room_temperature,3,19.4,average,7,Wheat,2,Staple Grains
22.3,81.1,room_temperature,5,23.1,good,9,Wheat,1,Staple Grains
32.3,60.7,cold_storage,6,12.5,good,5,Wheat,0,Staple Grains
26.3,67.9,room_temperature,12,22.5,average,3,Wheat,2,Staple Grains
29.0,58.9,room_temperature,8,23.2,average,1,Wheat,1,Staple Grains
28.8,73.5,open_air,12,12.4,average,7,Wheat,2,Staple Grains
22.8,66.4,open_air,2,11.1,average,4,Wheat,2,Staple Grains
29.9,79.2,cold_storage,1,6.5,average,4,Wheat,0,Staple Grains
21.2,87.4,room_temperature,11,7.5,poor,7,Wheat,2,Staple Grains
29.8,83.3,room_temperature,4,4.6,average,8,Wheat,2,Staple Grains
27.3,89.7,cold_storage,3,24.6,poor,10,Wheat,2,Staple Grains
22.4,82.4,cold_storage,10,23.7,average,7,Wheat,1,Staple Grains
27.1,88.9,room_temperature,5,10.1,average,7,Wheat,2,Staple Grains
29.7,60.2,open_air,3,7.8,average,9,Wheat,2,Staple Grains
20.0,60.0,room_temperature,10,17.6,average,6,Wheat,1,Staple Grains
31.8,66.9,room_temperature,9,23.5,poor,12,Wheat,2,Staple Grains
22.3,64.8,room_temperature,4,22.4,poor,5,Wheat,2,Staple Grains
28.4,65.5,room_temperature,11,6.8,good,6,Wheat,1,Staple Grains
27.7,72.4,cold_storage,6,24.4,average,4,Wheat,0,Staple Grains
33.5,79.0,room_temperature,11,7.7,good,7,Wheat,2,Staple Grains
35.0,65.2,cold_storage,6,10.3,poor,3,Wheat,2,Staple Grains
24.6,89.8,cold_storage,7,9.7,poor,6,Wheat,1,Staple Grains
30.1,85.3,cold_storage,14,14.9,good,12,Wheat,0,Staple Grains
23.7,69.6,cold_storage,13,18.1,average,11,Wheat,0,Staple Grains
21.0,78.6,cold_storage,11,18.8,average,6,Wheat,0,Staple Grains
28.8,70.3,room_temperature,3,14.6,average,2,Wheat,1,Staple Grains
32.8,87.5,room_temperature,10,3.9,good,7,Wheat,2,Staple Grains
20.5,72.6,room_temperature,2,24.8,average,3,Wheat,1,Staple Grains
20.5,78.6,cold_storage,3,15.8,average,1,Wheat,0,Staple Grains
27.8,60.4,room_temperature,8,16.8,average,12,Wheat,1,Staple Grains
28.6,59.4,open_air,4,20.5,average,2,Wheat,2,Staple Grains
33.5,79.5,open_air,14,18.8,good,10,Wheat,2,Staple Grains
32.3,78.5,room_temperature,5,21.6,poor,12,Wheat,2,Staple Grains
30.1,56.0,open_air,6,9.3,average,8,Wheat,2,Staple Grains
33.8,69.2,room_temperature,8,17.4,average,3,Wheat,2,Staple Grains
22.7,73.8,cold_storage,1,6.8,average,6,Wheat,0,Staple Grains
27.3,74.3,open_air,2,6.3,good,7,Wheat,2,Staple Grains
25.0,84.0,room_temperature,3,15.0,average,12,Wheat,1,Staple Grains
33.0,61.1,open_air,9,13.1,average,8,Wheat,2,Staple Grains
30.8,66.7,room_temperature,1,19.3,poor,9,Wheat,2,Staple Grains
32.0,71.9,cold_storage,6,23.7,good,12,Wheat,0,Staple Grains
36.0,85.5,open_air,1,19.6,average,6,Wheat,2,Staple Grains
20.3,84.5,room_temperature,7,17.6,average,10,Wheat,2,Staple Grains
21.1,87.3,open_air,14,3.7,good,11,Wheat,2,Staple Grains
35.6,86.1,cold_storage,3,24.0,poor,7,Wheat,2,Staple Grains
29.1,59.9,cold_storage,14,11.6,good,3,Wheat,0,Staple Grains
31.5,64.9,open_air,6,18.8,average,12,Wheat,2,Staple Grains
27.7,59.0,cold_storage,8,3.9,average,11,Wheat,0,Staple Grains
21.6,66.8,room_temperature,8,24.7,average,3,Wheat,1,Staple Grains
31.8,61.8,cold_storage,10,10.9,poor,10,Wheat,2,Staple Grains
28.7,57.2,room_temperature,1,14.9,average,1,Wheat,0,Staple Grains
21.8,66.1,cold_storage,9,22.9,good,1,Wheat,0,Staple Grains
36.3,70.4,room_temperature,11,15.7,poor,8,Wheat,2,Staple Grains
32.4,64.4,cold_storage,12,4.4,good,9,Wheat,1,Staple Grains
35.8,86.2,open_air,12,6.3,poor,8,Wheat,2,Staple Grains
35.8,61.4,room_temperature,1,17.5,average,11,Wheat,2,Staple Grains
25.9,76.7,room_temperature,6,24.9,poor,7,Wheat,2,Staple Grains
33.8,75.2,open_air,13,21.4,average,8,Wheat,2,Staple Grains
26.4,87.3,cold_storage,14,19.2,average,4,Wheat,1,Staple Grains
31.8,87.9,room_temperature,8,16.8,poor,8,Wheat,2,Staple Grains
34.4,75.8,cold_storage,13,12.9,poor,7,Wheat,2,Staple Grains
36.5,64.4,room_temperature,10,21.7,average,11,Wheat,2,Staple Grains
20.8,60.9,cold_storage,5,5.1,average,9,Wheat,0,Staple Grains
23.5,83.0,room_temperature,9,10.5,average,12,Wheat,1,Staple Grains
30.9,65.0,cold_storage,13,12.9,good,6,Wheat,0,Staple Grains
20.3,70.4,cold_storage,5,19.7,good,3,Wheat,0,Staple Grains
26.8,68.9,open_air,13,22.2,poor,9,Wheat,2,Staple Grains
29.3,58.0,room_temperature,6,18.5,good,9,Wheat,1,Staple Grains
35.4,60.8,cold_storage,14,21.9,good,12,Wheat,2,Staple Grains
33.0,58.0,open_air,5,6.5,average,5,Wheat,2,Staple Grains
21.6,61.3,cold_storage,12,4.4,average,6,Wheat,0,Staple Grains
30.6,76.1,open_air,7,20.8,average,11,Wheat,2,Staple Grains
26.9,73.9,room_temperature,14,23.9,average,2,Wheat,2,Staple Grains
22.5,71.4,room_temperature,11,22.3,average,12,Wheat,1,Staple Grains
30.5,58.8,open_air,8,4.7,average,6,Wheat,2,Staple Grains
29.1,61.1,cold_storage,6,16.8,poor,3,Wheat,1,Staple Grains
24.2,64.5,room_temperature,8,17.0,average,8,Wheat,2,Staple Grains
26.1,67.5,room_temperature,3,8.2,poor,8,Wheat,2,Staple Grains
29.2,81.9,room_temperature,8,8.3,poor,12,Wheat,2,Staple Grains
24.9,59.6,room_temperature,2,20.4,average,12,Wheat,1,Staple Grains
32.0,88.0,room_temperature,10,24.4,poor,1,Wheat,2,Staple Grains
36.2,72.6,cold_storage,11,18.1,average,9,Wheat,2,Staple Grains
35.2,70.9,cold_storage,8,5.6,average,4,Wheat,1,Staple Grains
34.6,89.8,room_temperature,13,19.8,good,4,Wheat,2,Staple Grains
33.6,55.5,room_temperature,14,12.9,average,6,Wheat,2,Staple Grains
35.4,72.5,open_air,3,11.8,good,9,Wheat,2,Staple Grains
30.9,71.0,room_temperature,5,13.0,poor,3,Wheat,2,Staple Grains
34.1,64.0,room_temperature,13,23.8,average,6,Wheat,2,Staple Grains
32.1,81.2,room_temperature,9,24.6,average,1,Wheat,2,Staple Grains
29.1,57.6,cold_storage,6,22.9,good,2,Wheat,0,Staple Grains
34.4,66.8,cold_storage,9,9.8,poor,4,Wheat,2,Staple Grains
24.9,65.8,cold_storage,2,15.8,poor,6,Wheat,1,Staple Grains
20.2,59.7,room_temperature,7,17.3,good,3,Wheat,0,Staple Grains
35.2,67.1,cold_storage,11,3.4,poor,7,Wheat,2,Staple Grains
33.5,76.8,cold_storage,3,7.5,average,6,Wheat,1,Staple Grains
33.4,87.0,room_temperature,3,14.3,average,11,Wheat,2,Staple Grains
21.3,79.8,room_temperature,10,14.7,average,3,Wheat,1,Staple Grains
27.2,65.1,cold_storage,10,12.0,average,12,Wheat,0,Staple Grains
32.9,56.7,cold_storage,2,14.4,good,3,Wheat,0,Staple Grains
36.5,59.5,cold_storage,6,6.7,average,11,Wheat,1,Staple Grains
20.8,68.6,room_temperature,2,9.1,average,5,Wheat,0,Staple Grains
24.0,85.9,cold_storage,3,6.1,average,11,Maize,0,Staple Grains
31.2,67.0,cold_storage,4,8.2,poor,3,Maize,1,Staple Grains
31.4,62.1,cold_storage,3,12.7,good,11,Maize,0,Staple Grains
26.1,85.1,cold_storage,12,4.6,average,3,Maize,1,Staple Grains
36.4,61.0,cold_storage,4,8.2,average,3,Maize,2,Staple Grains
34.1,71.8,open_air,14,15.6,good,1,Maize,2,Staple Grains
35.2,62.4,cold_storage,6,20.8,average,8,Maize,2,Staple Grains
35.9,59.3,cold_storage,6,19.6,average,5,Maize,2,Staple Grains
35.6,73.7,room_temperature,4,6.9,poor,10,Maize,2,Staple Grains
22.9,70.0,room_temperature,10,23.9,average,5,Maize,2,Staple Grains
36.9,78.8,open_air,6,18.3,average,6,Maize,2,Staple Grains
32.9,58.5,room_temperature,8,3.4,good,2,Maize,1,Staple Grains
22.4,72.2,room_temperature,8,4.1,average,9,Maize,1,Staple Grains
20.0,67.5,room_temperature,8,10.2,good,9,Maize,1,Staple Grains
21.9,67.0,cold_storage,3,9.6,poor,5,Maize,0,Staple Grains
22.8,83.5,room_temperature,11,14.1,poor,10,Maize,2,Staple Grains
21.2,81.8,open_air,1,15.2,poor,6,Maize,2,Staple Grains
32.3,70.5,room_temperature,13,3.4,average,11,Maize,2,Staple Grains
30.3,72.6,room_temperature,9,19.6,average,12,Maize,2,Staple Grains
34.6,65.8,room_temperature,9,12.4,average,9,Maize,2,Staple Grains
33.5,63.8,open_air,5,16.4,good,12,Maize,2,Staple Grains
28.4,66.8,room_temperature,2,7.2,average,5,Maize,1,Staple Grains
31.0,66.7,cold_storage,7,12.9,average,11,Maize,0,Staple Grains
25.8,66.3,open_air,5,16.6,average,1,Maize,2,Staple Grains
25.6,81.2,cold_storage,3,14.1,average,3,Maize,0,Staple Grains
32.9,78.7,cold_storage,13,18.6,good,4,Maize,1,Staple Grains
27.3,61.3,cold_storage,1,19.1,poor,6,Maize,1,Staple Grains
30.1,70.0,cold_storage,3,13.1,average,12,Maize,0,Staple Grains
30.0,55.4,cold_storage,5,20.2,good,8,Maize,0,Staple Grains
29.1,79.2,room_temperature,9,3.2,poor,11,Maize,2,Staple Grains
24.0,86.7,room_temperature,9,5.6,good,4,Maize,1,Staple Grains
27.0,77.4,room_temperature,9,10.9,average,11,Maize,1,Staple Grains
25.9,67.9,room_temperature,13,3.4,poor,2,Maize,2,Staple Grains
30.9,79.8,room_temperature,12,16.5,average,9,Maize,2,Staple Grains
30.3,57.1,cold_storage,7,15.3,good,4,Maize,0,Staple Grains
22.3,84.1,cold_storage,6,25.0,good,5,Maize,0,Staple Grains
35.4,80.2,open_air,11,13.5,poor,4,Maize,2,Staple Grains
30.8,59.5,room_temperature,2,20.5,average,10,Maize,2,Staple Grains
28.5,86.0,room_temperature,7,18.4,average,2,Maize,2,Staple Grains
24.4,57.7,cold_storage,7,20.6,poor,4,Maize,1,Staple Grains
34.4,84.8,room_temperature,11,8.0,good,6,Maize,2,Staple Grains
35.0,61.8,open_air,9,15.6,average,2,Maize,2,Staple Grains
28.6,89.7,room_temperature,10,6.6,average,12,Maize,1,Staple Grains
20.4,90.0,room_temperature,5,17.7,average,8,Maize,2,Staple Grains
30.2,61.7,room_temperature,12,18.0,average,1,Maize,2,Staple Grains
20.9,60.7,cold_storage,14,8.1,good,10,Maize,0,Staple Grains
20.5,86.7,room_temperature,7,9.9,good,9,Maize,1,Staple Grains
20.4,77.5,room_temperature,9,19.2,good,11,Maize,0,Staple Grains
23.9,78.0,room_temperature,4,11.7,poor,5,Maize,2,Staple Grains
30.0,89.2,room_temperature,11,24.7,average,10,Maize,2,Staple Grains
36.5,56.6,open_air,5,8.5,good,6,Maize,2,Staple Grains
26.4,72.6,open_air,12,11.6,average,2,Maize,2,Staple Grains
25.5,77.7,room_temperature,4,8.0,average,10,Maize,1,Staple Grains
29.8,59.1,room_temperature,9,17.1,poor,4,Maize,2,Staple Grains
20.4,75.3,cold_storage,4,24.7,poor,10,Maize,1,Staple Grains
22.2,77.0,room_temperature,2,13.2,good,9,Maize,0,Staple Grains
26.1,79.8,open_air,2,20.8,average,10,Maize,2,Staple Grains
25.2,56.9,room_temperature,14,12.7,average,1,Maize,2,Staple Grains
34.0,83.0,room_temperature,11,9.2,average,10,Maize,2,Staple Grains
34.0,56.0,cold_storage,4,20.2,poor,2,Maize,2,Staple Grains
27.8,61.5,open_air,12,8.1,poor,2,Maize,2,Staple Grains
24.2,76.1,cold_storage,7,14.6,average,9,Maize,1,Staple Grains
25.9,61.2,open_air,8,14.0,good,2,Maize,2,Staple Grains
30.1,78.0,cold_storage,14,4.4,poor,3,Maize,1,Staple Grains
32.2,83.8,open_air,11,14.0,average,5,Maize,2,Staple Grains
23.0,60.9,room_temperature,12,9.1,good,9,Maize,1,Staple Grains
23.9,69.0,room_temperature,14,23.4,good,3,Maize,2,Staple Grains
28.5,85.5,open_air,11,22.2,average,3,Maize,2,Staple Grains
29.2,67.8,room_temperature,5,10.8,good,1,Maize,0,Staple Grains
27.9,56.0,open_air,3,23.7,poor,10,Maize,2,Staple Grains
26.6,81.8,cold_storage,12,8.5,good,4,Maize,0,Staple Grains
35.5,66.6,room_temperature,3,13.3,poor,2,Maize,2,Staple Grains
34.7,75.0,open_air,10,14.3,poor,6,Maize,2,Staple Grains
36.9,59.1,cold_storage,7,3.3,average,9,Maize,2,Staple Grains
22.8,81.4,room_temperature,5,11.9,good,1,Maize,0,Staple Grains
24.9,70.9,room_temperature,3,8.6,average,8,Maize,1,Staple Grains
36.4,68.9,cold_storage,3,7.4,poor,8,Maize,2,Staple Grains
29.1,59.7,open_air,6,10.2,good,1,Maize,1,Staple Grains
30.7,64.5,open_air,8,10.7,poor,10,Maize,2,Staple Grains
30.1,84.7,open_air,9,5.5,average,11,Maize,2,Staple Grains
23.8,63.4,cold_storage,10,16.7,good,12,Maize,0,Staple Grains
27.9,85.9,room_temperature,12,14.9,good,4,Maize,2,Staple Grains
31.6,67.0,room_temperature,12,11.5,good,8,Maize,2,Staple Grains
36.1,87.9,cold_storage,6,12.5,average,11,Maize,2,Staple Grains
33.9,77.1,room_temperature,11,24.0,average,1,Maize,2,Staple Grains
32.1,72.0,room_temperature,6,16.3,good,3,Maize,1,Staple Grains
20.9,70.2,cold_storage,11,18.0,average,1,Maize,0,Staple Grains
25.1,58.9,cold_storage,9,5.3,poor,3,Maize,1,Staple Grains
29.8,77.6,open_air,11,11.7,average,6,Maize,2,Staple Grains
28.5,60.5,room_temperature,7,7.2,average,10,Maize,2,Staple Grains
29.5,75.6,open_air,1,14.3,average,2,Maize,2,Staple Grains
36.8,86.1,open_air,12,21.9,average,3,Maize,2,Staple Grains
36.3,75.0,room_temperature,10,16.5,average,1,Maize,2,Staple Grains
23.2,56.2,cold_storage,14,20.1,poor,11,Maize,1,Staple Grains
29.5,82.8,cold_storage,5,3.7,poor,4,Maize,1,Staple Grains
28.5,81.1,room_temperature,9,10.8,average,12,Maize,1,Staple Grains
26.5,63.2,room_temperature,2,21.8,good,3,Maize,1,Staple Grains
27.3,55.7,cold_storage,13,11.4,average,5,Maize,1,Staple Grains
25.1,61.5,room_temperature,9,19.5,good,8,Maize,2,Staple Grains
36.6,70.7,room_temperature,9,3.1,average,11,Maize,2,Staple Grains
28.6,57.7,room_temperature,14,6.3,average,8,Maize,2,Staple Grains
36.9,85.1,room_temperature,2,21.6,good,10,Maize,2,Staple Grains
30.5,86.3,open_air,11,10.8,average,12,Maize,2,Staple Grains
24.0,59.2,cold_storage,3,7.1,average,6,Maize,0,Staple Grains
21.0,64.0,cold_storage,6,17.0,average,2,Maize,0,Staple Grains
22.9,83.7,open_air,6,23.0,average,11,Maize,2,Staple Grains
27.1,65.5,cold_storage,5,7.1,good,6,Maize,0,Staple Grains
37.0,80.2,room_temperature,11,10.0,average,10,Maize,2,Staple Grains
34.0,73.0,open_air,11,24.6,good,12,Maize,2,Staple Grains
22.7,73.9,open_air,7,8.6,good,5,Maize,1,Staple Grains
29.0,62.3,room_temperature,7,16.9,average,1,Maize,1,Staple Grains
32.9,66.2,room_temperature,13,16.0,poor,6,Maize,2,Staple Grains
27.4,63.2,room_temperature,13,4.2,good,11,Maize,1,Staple Grains
21.7,67.6,room_temperature,13,21.8,poor,3,Maize,2,Staple Grains
20.5,63.4,room_temperature,6,20.9,poor,7,Maize,2,Staple Grains
22.6,85.4,room_temperature,12,22.8,average,8,Maize,2,Staple Grains
33.0,73.1,open_air,8,20.6,poor,2,Maize,2,Staple Grains
32.1,71.5,cold_storage,7,16.8,poor,1,Maize,1,Staple Grains
26.7,89.9,room_temperature,2,21.5,average,5,Maize,2,Staple Grains
29.1,85.7,cold_storage,9,15.8,poor,11,Maize,1,Staple Grains
24.7,82.2,cold_storage,8,24.2,good,4,Maize,0,Staple Grains
26.6,83.6,cold_storage,2,4.7,poor,1,Maize,0,Staple Grains
30.7,59.7,room_temperature,1,9.0,poor,6,Maize,2,Staple Grains
33.0,56.7,room_temperature,10,4.3,average,8,Maize,2,Staple Grains
29.7,84.9,open_air,4,23.5,average,10,Maize,2,Staple Grains
31.5,79.8,cold_storage,13,17.5,poor,1,Maize,2,Staple Grains
20.6,58.0,room_temperature,13,5.8,good,10,Maize,1,Staple Grains
30.4,77.2,room_temperature,7,15.3,poor,10,Maize,2,Staple Grains
25.2,79.5,open_air,13,4.4,good,6,Maize,2,Staple Grains
29.9,70.7,cold_storage,7,15.3,average,12,Maize,0,Staple Grains
35.0,63.5,room_temperature,12,21.9,average,6,Maize,2,Staple Grains
27.8,81.0,open_air,2,20.3,average,1,Maize,2,Staple Grains
23.6,67.0,open_air,3,11.6,average,1,Maize,2,Staple Grains
27.5,83.5,open_air,9,17.6,good,11,Maize,2,Staple Grains
36.5,73.8,room_temperature,9,19.4,average,1,Maize,2,Staple Grains
22.7,73.8,cold_storage,14,11.0,good,11,Maize,0,Staple Grains
27.0,60.4,room_temperature,8,7.1,average,6,Maize,1,Staple Grains
27.9,56.8,cold_storage,10,23.2,average,2,Maize,0,Staple Grains
32.7,78.4,room_temperature,11,14.3,average,9,Maize,2,Staple Grains
34.5,66.8,cold_storage,2,20.0,average,5,Maize,1,Staple Grains
24.5,89.6,room_temperature,1,11.2,average,8,Maize,2,Staple Grains
26.6,89.9,room_temperature,7,13.7,average,4,Maize,2,Staple Grains
30.5,81.6,room_temperature,10,12.1,poor,8,Maize,2,Staple Grains
22.4,82.1,room_temperature,1,17.2,poor,9,Maize,2,Staple Grains
21.8,58.9,open_air,9,17.0,good,9,Maize,2,Staple Grains
29.4,85.3,open_air,8,14.4,good,2,Maize,2,Staple Grains
28.9,58.2,room_temperature,10,11.6,average,7,Maize,2,Staple Grains
32.8,57.2,room_temperature,10,5.7,good,3,Maize,2,Staple Grains
20.4,81.5,room_temperature,9,19.5,average,1,Maize,1,Staple Grains
26.3,79.1,room_temperature,4,24.4,average,11,Maize,1,Staple Grains
21.2,86.6,open_air,8,20.0,poor,2,Maize,2,Staple Grains
23.9,86.4,cold_storage,1,9.8,average,12,Maize,0,Staple Grains
34.6,85.1,open_air,9,22.5,poor,11,Maize,2,Staple Grains
25.0,77.6,cold_storage,14,15.9,average,6,Maize,1,Staple Grains
27.8,56.1,cold_storage,11,10.7,average,8,Maize,1,Staple Grains
27.7,75.6,room_temperature,7,19.2,average,3,Maize,2,Staple Grains
33.7,85.7,room_temperature,5,18.3,good,8,Maize,2,Staple Grains
26.4,82.8,room_temperature,2,23.6,average,2,Maize,1,Staple Grains
26.2,85.7,room_temperature,4,11.5,average,1,Maize,1,Staple Grains
25.6,86.4,room_temperature,12,14.1,average,4,Maize,2,Staple Grains
29.2,81.2,cold_storage,13,10.1,poor,4,Maize,2,Staple Grains
27.5,82.4,room_temperature,14,15.4,poor,11,Maize,2,Staple Grains
26.4,82.7,cold_storage,7,9.7,average,7,Maize,1,Staple Grains
20.4,81.3,room_temperature,6,14.6,average,1,Jowar,0,Staple Grains
30.4,70.7,cold_storage,13,9.2,average,2,Jowar,0,Staple Grains
22.8,68.2,room_temperature,12,22.7,average,5,Jowar,2,Staple Grains
25.1,79.5,room_temperature,10,18.6,average,6,Jowar,2,Staple Grains
28.2,61.0,open_air,6,13.7,average,3,Jowar,2,Staple Grains
27.2,58.9,open_air,5,6.0,average,11,Jowar,2,Staple Grains
33.3,62.1,room_temperature,1,21.6,poor,12,Jowar,2,Staple Grains
26.5,82.4,room_temperature,5,17.9,average,6,Jowar,1,Staple Grains
30.3,55.9,cold_storage,2,19.7,poor,5,Jowar,1,Staple Grains
30.5,74.3,room_temperature,9,14.6,average,12,Jowar,1,Staple Grains
20.9,58.7,open_air,6,9.7,poor,5,Jowar,2,Staple Grains
35.0,63.0,room_temperature,5,6.7,average,6,Jowar,2,Staple Grains
23.9,58.3,cold_storage,7,6.7,average,4,Jowar,0,Staple Grains
22.2,81.5,open_air,9,4.5,average,6,Jowar,2,Staple Grains
25.3,87.1,room_temperature,3,8.9,average,2,Jowar,1,Staple Grains
35.3,87.7,cold_storage,4,13.6,average,1,Jowar,1,Staple Grains
24.4,60.6,room_temperature,2,6.3,good,5,Jowar,0,Staple Grains
34.3,60.0,room_temperature,10,13.6,poor,3,Jowar,2,Staple Grains
29.4,59.2,cold_storage,1,23.7,average,1,Jowar,0,Staple Grains
31.8,58.0,room_temperature,8,18.0,poor,5,Jowar,2,Staple Grains
31.0,63.7,room_temperature,10,21.8,poor,3,Jowar,2,Staple Grains
21.4,58.5,open_air,7,20.3,average,7,Jowar,2,Staple Grains
24.5,55.4,open_air,9,13.1,good,12,Jowar,2,Staple Grains
21.7,81.7,open_air,8,12.9,average,2,Jowar,2,Staple Grains
35.5,61.8,cold_storage,5,9.5,good,3,Jowar,1,Staple Grains
23.8,85.2,room_temperature,5,10.0,good,12,Jowar,0,Staple Grains
20.8,88.0,cold_storage,4,5.0,average,9,Jowar,0,Staple Grains
32.1,77.7,room_temperature,14,4.8,average,9,Jowar,2,Staple Grains
26.6,71.4,cold_storage,14,17.6,average,2,Jowar,1,Staple Grains
34.0,73.8,cold_storage,3,11.4,good,7,Jowar,1,Staple Grains
30.5,56.0,room_temperature,10,22.1,average,9,Jowar,2,Staple Grains
21.6,67.1,room_temperature,13,10.3,good,5,Jowar,1,Staple Grains
34.8,81.2,open_air,4,13.7,average,4,Jowar,2,Staple Grains
21.5,56.9,open_air,14,4.9,average,4,Jowar,2,Staple Grains
24.9,72.2,open_air,10,8.0,good,1,Jowar,2,Staple Grains
32.0,81.9,room_temperature,13,18.2,poor,10,Jowar,2,Staple Grains
31.7,66.4,open_air,5,8.9,good,8,Jowar,2,Staple Grains
20.9,72.7,room_temperature,6,9.2,average,4,Jowar,0,Staple Grains
25.2,66.3,room_temperature,8,3.8,average,6,Jowar,1,Staple Grains
36.7,56.8,cold_storage,2,13.8,good,5,Jowar,1,Staple Grains
33.0,76.4,room_temperature,7,11.0,average,1,Jowar,2,Staple Grains
20.7,70.8,cold_storage,10,6.5,good,5,Jowar,0,Staple Grains
24.4,58.5,cold_storage,1,16.7,good,8,Jowar,0,Staple Grains
27.6,64.9,room_temperature,12,9.0,good,1,Jowar,1,Staple Grains
22.5,88.4,room_temperature,9,8.3,poor,1,Jowar,2,Staple Grains
30.8,61.1,cold_storage,8,6.0,poor,10,Jowar,2,Staple Grains
35.4,78.1,room_temperature,13,9.7,good,8,Jowar,2,Staple Grains
28.8,84.8,cold_storage,4,10.0,average,5,Jowar,0,Staple Grains
25.5,85.0,open_air,9,6.2,poor,8,Jowar,2,Staple Grains
36.6,80.5,open_air,5,20.1,good,8,Jowar,2,Staple Grains
30.6,56.4,room_temperature,11,14.1,average,4,Jowar,2,Staple Grains
31.1,89.6,room_temperature,1,7.0,average,4,Jowar,1,Staple Grains
35.3,71.7,open_air,7,19.2,good,9,Jowar,2,Staple Grains
24.4,81.4,room_temperature,14,3.2,average,1,Jowar,1,Staple Grains
23.9,73.9,open_air,11,7.7,average,1,Jowar,2,Staple Grains
29.7,78.4,cold_storage,4,8.0,average,1,Jowar,0,Staple Grains
23.8,81.4,room_temperature,5,22.6,poor,7,Jowar,2,Staple Grains
22.9,76.4,open_air,10,16.2,average,7,Jowar,2,Staple Grains
28.1,71.2,cold_storage,5,23.8,average,2,Jowar,0,Staple Grains
35.6,68.1,cold_storage,8,8.8,average,5,Jowar,2,Staple Grains
27.0,57.4,cold_storage,6,24.6,average,3,Jowar,0,Staple Grains
22.7,87.5,room_temperature,14,14.4,poor,12,Jowar,2,Staple Grains
20.5,56.1,room_temperature,11,9.8,poor,6,Jowar,2,Staple Grains
33.8,86.0,room_temperature,10,7.6,good,2,Jowar,2,Staple Grains
32.3,88.3,room_temperature,11,23.2,good,4,Jowar,2,Staple Grains
27.5,82.1,room_temperature,11,18.9,good,7,Jowar,2,Staple Grains
21.6,60.2,room_temperature,5,21.5,average,7,Jowar,1,Staple Grains
26.7,66.5,room_temperature,1,9.8,average,8,Jowar,1,Staple Grains
20.2,68.6,room_temperature,5,3.0,average,12,Jowar,0,Staple Grains
32.2,82.4,open_air,1,14.1,average,6,Jowar,2,Staple Grains
28.1,81.3,cold_storage,12,13.8,poor,7,Jowar,2,Staple Grains
28.6,77.8,room_temperature,11,6.2,average,8,Jowar,2,Staple Grains
33.9,61.3,cold_storage,10,18.1,poor,6,Jowar,2,Staple Grains
35.6,84.7,open_air,9,3.1,poor,3,Jowar,2,Staple Grains
27.1,69.9,room_temperature,1,18.2,average,1,Jowar,1,Staple Grains
28.9,62.1,cold_storage,6,6.4,good,3,Jowar,0,Staple Grains
28.4,66.3,room_temperature,5,17.7,average,10,Jowar,2,Staple Grains
