Temperature,Humidity,Storage_Type,Days_Since_Harvest,Transport_Duration,Packaging_Quality,Month_num,Commodity_name,Spoilage_Risk,Commodity_Category
27.7,56.1,room_temperature,11,3.8,average,3,Rice,1,Staple Grains
26.4,60.1,cold_storage,11,7.3,good,7,Rice,0,Staple Grains
26.9,86.3,room_temperature,9,10.9,average,10,Rice,2,Staple Grains
26.4,71,cold_storage,7,24,good,2,Rice,0,Staple Grains
35.8,62.2,room_temperature,5,5.6,average,4,Rice,2,Staple Grains
23.9,62.8,open_air,9,15,poor,6,Rice,2,Staple Grains
27.9,79.9,room_temperature,6,18.7,good,8,Rice,2,Staple Grains
25.7,85.7,room_temperature,6,10.7,good,5,Rice,1,Staple Grains
24.2,79,cold_storage,12,5.9,poor,12,Rice,1,Staple Grains
31,76.9,room_temperature,14,9.5,poor,5,Rice,2,Staple Grains
26.4,59.8,cold_storage,3,21.1,average,9,Rice,1,Staple Grains
34.6,55.7,cold_storage,1,20.2,average,7,Rice,2,Staple Grains
32.8,64.6,room_temperature,7,23.1,poor,6,Rice,2,Staple Grains
35,88.4,room_temperature,12,8,average,2,Rice,2,Staple Grains
35.7,75.7,cold_storage,7,5.7,poor,2,Rice,2,Staple Grains
20.7,88.7,open_air,5,6.3,average,9,Rice,2,Staple Grains
21,56.3,room_temperature,13,11.2,poor,1,Rice,2,Staple Grains
25.7,60.7,room_temperature,1,24.7,poor,4,Rice,2,Staple Grains
25.5,72.4,open_air,7,8.2,good,10,Rice,2,Staple Grains
31.1,63.1,cold_storage,11,3.9,average,11,Rice,0,Staple Grains
31,78,room_temperature,10,24.4,average,6,Rice,2,Staple Grains
34,82,open_air,12,13.1,good,4,Rice,2,Staple Grains
35.1,88,room_temperature,4,15.2,average,2,Rice,2,Staple Grains
23,74.7,cold_storage,13,18.8,average,3,Rice,1,Staple Grains
32.9,67.9,open_air,4,12.9,good,2,Rice,2,Staple Grains
27.5,68.1,cold_storage,14,9.9,good,1,Rice,0,Staple Grains
22.5,89.5,cold_storage,11,20.1,poor,8,Rice,2,Staple Grains
23.4,87.1,room_temperature,6,17.2,average,8,Rice,2,Staple Grains
27.8,67.3,cold_storage,4,13.6,poor,2,Rice,0,Staple Grains
33.3,75.8,room_temperature,1,15.1,poor,5,Rice,2,Staple Grains
33.6,70.4,room_temperature,5,20.8,good,1,Rice,2,Staple Grains
24.6,67.8,room_temperature,5,21.9,average,5,Rice,1,Staple Grains
20.8,88,room_temperature,1,4,average,6,Rice,0,Staple Grains
24.6,66,room_temperature,5,15.4,average,8,Rice,2,Staple Grains
28.9,87.1,cold_storage,3,13.5,poor,5,Rice,1,Staple Grains
26.2,88.6,room_temperature,7,12.4,average,5,Rice,2,Staple Grains
33.5,81.9,room_temperature,3,15.9,average,6,Rice,2,Staple Grains
25.1,78.1,open_air,9,10.1,poor,5,Rice,2,Staple Grains
31.3,63.1,open_air,5,12.6,poor,9,Rice,2,Staple Grains
23.3,61.3,cold_storage,7,17.9,good,11,Rice,0,Staple Grains
31.1,71,open_air,6,18.8,good,1,Rice,2,Staple Grains
36.2,83.5,cold_storage,7,9.6,good,4,Rice,1,Staple Grains
30.7,57.2,cold_storage,10,4.4,average,7,Rice,1,Staple Grains
21.2,86.6,cold_storage,14,7.8,average,12,Rice,0,Staple Grains
29.3,71.1,room_temperature,1,14.4,average,9,Rice,1,Staple Grains
35.9,89.8,open_air,11,7,average,12,Rice,2,Staple Grains
34.8,83.6,room_temperature,13,14.1,average,10,Rice,2,Staple Grains
22.7,90,room_temperature,1,3.1,average,4,Rice,0,Staple Grains
21.7,61.3,room_temperature,3,16.2,good,8,Rice,1,Staple Grains
30.6,78.8,room_temperature,7,8.6,average,7,Rice,2,Staple Grains
22.6,79.9,room_temperature,9,12.1,poor,4,Rice,2,Staple Grains
22.1,89.8,room_temperature,10,9.3,poor,9,Rice,2,Staple Grains
25.5,66,room_temperature,14,9.3,average,3,Rice,2,Staple Grains
29.8,85.6,open_air,3,15.1,good,2,Rice,2,Staple Grains
20.1,61.6,room_temperature,2,13.2,average,8,Rice,1,Staple Grains
20.7,59,open_air,3,7.7,average,4,Rice,1,Staple Grains
33.4,65.7,cold_storage,1,23.1,good,3,Rice,0,Staple Grains
23.3,59.4,open_air,4,11.3,average,3,Rice,2,Staple Grains
30.2,84.5,room_temperature,12,22.3,average,10,Rice,2,Staple Grains
32,59.5,room_temperature,7,19.6,average,3,Rice,2,Staple Grains
36,83.3,room_temperature,12,24.4,poor,6,Rice,2,Staple Grains
33.5,78.3,room_temperature,11,6.2,average,7,Rice,2,Staple Grains
30.4,77.1,cold_storage,2,15,average,10,Rice,0,Staple Grains
26.4,74.5,open_air,2,11.8,average,10,Rice,2,Staple Grains
30.6,73.4,room_temperature,3,3.1,average,12,Rice,0,Staple Grains
23.1,87.4,room_temperature,14,17.4,average,7,Rice,2,Staple Grains
26.7,75.6,open_air,7,7.5,average,2,Rice,2,Staple Grains
34.4,56.9,room_temperature,2,8.5,average,1,Rice,2,Staple Grains
29.4,59.1,cold_storage,8,9,good,5,Rice,0,Staple Grains
33.4,69.6,open_air,14,22.3,average,11,Rice,2,Staple Grains
23.3,56.2,room_temperature,4,20.2,average,4,Rice,1,Staple Grains
27.9,60.8,open_air,14,4.1,poor,11,Rice,2,Staple Grains
28.2,79.8,room_temperature,4,19.8,poor,3,Rice,2,Staple Grains
28.4,64.1,room_temperature,13,18.5,average,10,Rice,2,Staple Grains
23.8,80.8,open_air,11,14.9,average,9,Rice,2,Staple Grains
35.1,70.2,cold_storage,1,13.8,average,12,Rice,1,Staple Grains
24.2,80.7,cold_storage,11,13.7,poor,5,Rice,1,Staple Grains
21.6,62.8,open_air,5,22.9,average,6,Rice,2,Staple Grains
31.2,62.3,cold_storage,6,23.9,average,8,Rice,1,Staple Grains
26,61.8,room_temperature,7,16.1,average,12,Rice,1,Staple Grains
36.2,79.2,room_temperature,1,23.2,average,6,Rice,2,Staple Grains
33.2,89.8,cold_storage,9,22.2,average,9,Rice,2,Staple Grains
35.5,61,cold_storage,14,24.2,average,7,Rice,2,Staple Grains
31,59.7,room_temperature,12,9.4,good,10,Rice,2,Staple Grains
26.8,72.8,room_temperature,13,12,average,6,Rice,2,Staple Grains
25.4,61.8,room_temperature,2,12,average,10,Rice,1,Staple Grains
36.8,64.7,room_temperature,9,19.7,good,10,Rice,2,Staple Grains
33.5,68.7,open_air,12,7.3,good,8,Rice,2,Staple Grains
24.8,59.9,room_temperature,14,12.6,poor,2,Rice,2,Staple Grains
32.6,61.7,room_temperature,12,21.9,average,5,Rice,2,Staple Grains
30.7,79.5,cold_storage,12,22.2,poor,12,Rice,2,Staple Grains
27.4,75.8,room_temperature,1,19.4,good,8,Rice,1,Staple Grains
33.1,68,room_temperature,3,16.2,average,1,Rice,2,Staple Grains
26.7,57.5,room_temperature,10,9.5,average,3,Rice,1,Staple Grains
36.5,80.9,cold_storage,11,9.9,poor,6,Rice,2,Staple Grains
29.7,76.7,room_temperature,2,4.7,average,7,Rice,1,Staple Grains
29.4,62.9,room_temperature,4,10.5,average,9,Rice,1,Staple Grains
21.3,88.8,room_temperature,13,10.9,average,11,Rice,1,Staple Grains
31.7,71,cold_storage,14,21.9,good,2,Rice,1,Staple Grains
23.5,71.6,open_air,9,8.2,good,12,Rice,1,Staple Grains
28,75.2,room_temperature,3,10.5,good,5,Rice,0,Staple Grains
30.8,74.3,open_air,7,22.4,average,1,Rice,2,Staple Grains
27.9,76.1,room_temperature,9,19.1,average,9,Rice,2,Staple Grains
35.9,82,room_temperature,14,13.9,average,7,Rice,2,Staple Grains
29.6,76.8,open_air,8,21.3,average,3,Rice,2,Staple Grains
31.5,62.6,open_air,13,7.7,poor,6,Rice,2,Staple Grains
24.9,67.4,room_temperature,5,21.6,good,3,Rice,1,Staple Grains
21.7,65.5,cold_storage,6,3.3,good,11,Rice,0,Staple Grains
36.2,72.1,room_temperature,8,4.7,average,2,Rice,2,Staple Grains
35.3,83,cold_storage,10,4,good,7,Rice,2,Staple Grains
26,69.2,room_temperature,8,8.6,poor,3,Rice,2,Staple Grains
32.2,78.9,cold_storage,4,11.7,good,4,Rice,0,Staple Grains
22,68.8,cold_storage,3,15.5,average,5,Rice,0,Staple Grains
26.4,69.6,cold_storage,7,3.1,average,1,Rice,0,Staple Grains
34.9,79.2,cold_storage,7,5.1,average,1,Rice,1,Staple Grains
24.3,61.5,open_air,4,6.1,good,9,Rice,2,Staple Grains
21.5,71.7,open_air,1,18.9,good,1,Rice,1,Staple Grains
28,85.6,cold_storage,7,7.4,good,1,Rice,0,Staple Grains
29.7,82.7,room_temperature,8,20.1,average,4,Rice,2,Staple Grains
20.3,74.6,room_temperature,5,19.6,poor,3,Rice,2,Staple Grains
20.6,78.4,room_temperature,11,10.9,good,8,Rice,1,Staple Grains
29.1,71.9,room_temperature,8,12.4,average,7,Rice,2,Staple Grains
29.2,78.5,open_air,2,12.2,average,11,Rice,2,Staple Grains
30.7,72.4,cold_storage,9,17.3,average,5,Rice,1,Staple Grains
32.3,68.9,cold_storage,7,10.4,poor,6,Rice,2,Staple Grains
34.4,65.4,room_temperature,14,17.1,good,5,Rice,2,Staple Grains
30.7,81.9,open_air,11,4.5,average,3,Rice,2,Staple Grains
35.5,74.9,room_temperature,10,17.6,average,7,Rice,2,Staple Grains
27,89.2,room_temperature,12,23.3,good,12,Rice,2,Staple Grains
30.7,56,room_temperature,9,18.4,good,11,Rice,1,Staple Grains
21.8,68.4,cold_storage,7,11.1,poor,8,Rice,1,Staple Grains
25.4,70.2,open_air,6,14,average,6,Rice,2,Staple Grains
24.1,85.4,room_temperature,6,13.5,poor,8,Rice,2,Staple Grains
24.3,62.7,open_air,8,15.8,average,7,Rice,2,Staple Grains
36.8,60.1,room_temperature,13,16.5,good,10,Rice,2,Staple Grains
28.6,87.9,open_air,3,3.5,average,5,Rice,2,Staple Grains
25.6,60.8,room_temperature,3,22.1,average,8,Rice,2,Staple Grains
28.3,79,room_temperature,12,10,good,10,Rice,2,Staple Grains
30.5,57.8,open_air,8,16.5,good,2,Rice,2,Staple Grains
30.2,72.2,room_temperature,7,12.7,poor,3,Rice,2,Staple Grains
26.4,56.6,open_air,13,12,poor,9,Rice,2,Staple Grains
29.3,77.1,room_temperature,2,6.9,good,10,Rice,1,Staple Grains
33.3,77.9,room_temperature,4,15.3,poor,8,Rice,2,Staple Grains
33.1,84.4,cold_storage,1,14.7,poor,7,Rice,2,Staple Grains
36.8,88,room_temperature,12,22.7,poor,5,Rice,2,Staple Grains
34.7,70,cold_storage,12,13.5,good,6,Rice,1,Staple Grains
30.8,71.6,room_temperature,10,15.8,poor,2,Rice,2,Staple Grains
36.7,58.6,room_temperature,3,21.7,average,11,Rice,2,Staple Grains
26.3,78.4,room_temperature,12,6.2,good,8,Rice,2,Staple Grains
26.4,85,room_temperature,10,4.8,good,4,Rice,1,Staple Grains
29.2,74.5,cold_storage,3,22.2,average,8,Rice,1,Staple Grains
30.1,77.2,room_temperature,4,5.3,average,6,Rice,1,Staple Grains
34.4,79.7,room_temperature,12,23.4,good,9,Rice,2,Staple Grains
23,58.7,room_temperature,6,9.4,good,12,Rice,0,Staple Grains
29.3,69.1,room_temperature,11,15.3,average,7,Rice,2,Staple Grains
35.5,76.2,open_air,3,17,good,6,Rice,2,Staple Grains
30.3,71.1,cold_storage,5,23.9,average,3,Rice,0,Staple Grains
34.2,85.8,open_air,7,20,average,9,Rice,2,Staple Grains
25.9,58.9,cold_storage,5,23.1,good,7,Rice,0,Staple Grains
29.6,78.1,room_temperature,7,15.2,average,1,Rice,1,Staple Grains
31.3,62.9,cold_storage,8,23.7,poor,8,Rice,2,Staple Grains
23.7,88.8,cold_storage,5,19.3,average,10,Rice,1,Staple Grains
25.4,83.4,room_temperature,7,21.1,average,4,Rice,2,Staple Grains
29.4,61.1,room_temperature,6,12.1,good,8,Rice,1,Staple Grains
30.6,74.9,cold_storage,3,4.9,average,3,Rice,0,Staple Grains
23.9,56,open_air,7,10.5,good,2,Rice,1,Staple Grains
24.7,56.8,open_air,1,12.3,average,12,Rice,1,Staple Grains
32,79.9,open_air,2,12.1,average,11,Rice,2,Staple Grains
28.4,85.5,open_air,11,8.5,average,8,Rice,2,Staple Grains
30.1,77.1,room_temperature,7,22,poor,8,Rice,2,Staple Grains
26.2,70.1,room_temperature,13,22.5,good,11,Rice,1,Staple Grains
22.6,62.2,room_temperature,6,18.5,average,9,Rice,2,Staple Grains
27.3,84.7,open_air,5,12.1,average,7,Rice,2,Staple Grains
31.3,82.4,room_temperature,13,7.9,good,4,Rice,2,Staple Grains
34,76.7,room_temperature,3,12,average,2,Rice,2,Staple Grains
35.5,61,room_temperature,6,24.6,poor,1,Rice,2,Staple Grains
26,63.5,cold_storage,8,14.9,average,1,Rice,0,Staple Grains
21.3,63.6,cold_storage,3,13,average,8,Rice,0,Staple Grains
22,78.4,cold_storage,4,11.1,good,8,Rice,0,Staple Grains
28.4,58.3,open_air,3,24.9,average,3,Rice,2,Staple Grains
29.9,67.5,cold_storage,6,9.7,average,4,Rice,0,Staple Grains
29.3,66.7,room_temperature,3,23.4,average,3,Rice,1,Staple Grains
30.9,86.6,cold_storage,9,14.8,average,3,Rice,1,Staple Grains
34.8,87,cold_storage,2,16.5,average,3,Rice,1,Staple Grains
29.3,58.8,room_temperature,6,21,good,10,Rice,1,Staple Grains
20,87.6,cold_storage,2,18,average,4,Rice,0,Staple Grains
20.1,55.5,room_temperature,3,24.8,average,2,Rice,0,Staple Grains
21.2,81.7,room_temperature,3,24.9,good,12,Rice,0,Staple Grains
24.9,89.3,room_temperature,11,23.9,good,10,Rice,2,Staple Grains
20.5,64.4,room_temperature,7,13.4,good,3,Rice,0,Staple Grains
21.8,81.8,room_temperature,14,8.6,poor,6,Rice,2,Staple Grains
33.4,73.8,open_air,1,21.7,poor,6,Rice,2,Staple Grains
36.8,61,open_air,11,21.3,poor,3,Rice,2,Staple Grains
25.8,56.5,room_temperature,12,9.4,good,10,Rice,2,Staple Grains
35.7,86.7,open_air,13,10.5,good,12,Rice,2,Staple Grains
22.4,79.8,open_air,14,20.9,average,8,Rice,2,Staple Grains
36.2,67.9,cold_storage,10,20.8,average,6,Rice,2,Staple Grains
27.5,61.3,cold_storage,6,7.5,average,5,Rice,0,Staple Grains
24.2,70,open_air,14,19.6,good,5,Rice,2,Staple Grains
36.1,83,cold_storage,8,11.6,average,12,Rice,2,Staple Grains
31.1,70.7,open_air,4,14.4,average,11,Rice,2,Staple Grains
35.1,82,room_temperature,13,11.5,average,3,Rice,2,Staple Grains
35.5,76.5,room_temperature,7,10.4,average,9,Rice,2,Staple Grains
32.5,75.5,cold_storage,5,16.6,good,11,Rice,0,Staple Grains
34.7,59.1,open_air,9,19.9,good,2,Rice,2,Staple Grains
21,64.6,cold_storage,13,12.9,average,4,Rice,0,Staple Grains
30.9,86.6,open_air,5,15.2,average,11,Rice,2,Staple Grains
30.4,79.5,room_temperature,8,20.4,good,8,Rice,2,Staple Grains
22.8,78.3,room_temperature,9,6.2,average,12,Rice,1,Staple Grains
37,74.6,room_temperature,10,19.9,average,5,Rice,2,Staple Grains
30.4,58.8,cold_storage,11,16.8,poor,9,Rice,2,Staple Grains
21.7,68,room_temperature,6,23.9,poor,11,Rice,2,Staple Grains
28.9,70.9,cold_storage,1,18.8,average,2,Rice,0,Staple Grains
34.1,81,cold_storage,9,16.4,average,11,Rice,2,Staple Grains
31.6,63.5,room_temperature,11,11.7,good,9,Rice,2,Staple Grains
36.6,79.2,cold_storage,11,23.9,poor,8,Rice,2,Staple Grains
22,74.7,room_temperature,7,3.3,average,10,Rice,1,Staple Grains
26,85,room_temperature,3,3.6,average,1,Rice,1,Staple Grains
33.4,60.5,room_temperature,9,18.8,average,6,Rice,2,Staple Grains
31,60.4,open_air,1,16.7,average,4,Rice,2,Staple Grains
28.5,87.9,open_air,12,19.3,average,3,Rice,2,Staple Grains
36.9,84.6,cold_storage,6,9.5,average,12,Rice,2,Staple Grains
35.7,78.2,room_temperature,6,7.9,average,3,Rice,2,Staple Grains
30.7,87.2,cold_storage,10,16.4,average,4,Rice,1,Staple Grains
27.4,75.8,room_temperature,13,9.2,poor,11,Rice,2,Staple Grains
25.6,74.2,room_temperature,8,23,average,7,Rice,2,Staple Grains
31.8,59.3,cold_storage,11,7.4,average,7,Rice,1,Staple Grains
28.2,73.2,cold_storage,13,14.2,average,6,Rice,1,Staple Grains
21.4,87,room_temperature,9,23.6,good,7,Rice,2,Staple Grains
26.7,56,room_temperature,2,4.5,good,12,Rice,0,Staple Grains
30.5,83.7,room_temperature,4,8.7,average,11,Rice,1,Staple Grains
32,87.5,cold_storage,13,10.6,average,2,Rice,1,Staple Grains
20.3,78.3,open_air,7,13.1,average,2,Rice,2,Staple Grains
28.3,87.9,room_temperature,8,12.6,average,3,Rice,2,Staple Grains
21.4,72.1,open_air,7,8.2,good,2,Rice,1,Staple Grains
36.1,82.2,room_temperature,8,23.2,good,8,Rice,2,Staple Grains
22.7,87.2,open_air,1,3.1,average,10,Rice,2,Staple Grains
31.4,78.3,room_temperature,4,8.8,average,5,Rice,1,Staple Grains
24.5,68.6,room_temperature,14,13.4,good,8,Rice,2,Staple Grains
25.7,78.5,room_temperature,6,22.4,good,4,Rice,1,Staple Grains
34.2,63.2,open_air,9,14.6,average,1,Rice,2,Staple Grains
36.1,65.5,cold_storage,9,10.3,good,1,Rice,1,Staple Grains
36.1,57.6,room_temperature,2,15.2,good,7,Rice,2,Staple Grains
28,70.7,cold_storage,6,24.6,good,10,Rice,0,Staple Grains
25.7,65.8,open_air,10,14.5,poor,2,Rice,2,Staple Grains
32.7,71.6,cold_storage,2,19.9,average,4,Rice,1,Staple Grains
24.9,68.7,open_air,7,11,good,9,Rice,2,Staple Grains
35.2,61,room_temperature,9,15.1,poor,7,Rice,2,Staple Grains
35.2,64.4,open_air,3,4.6,average,6,Rice,2,Staple Grains
25.2,60,room_temperature,2,19.6,good,12,Rice,0,Staple Grains
34.4,65.2,room_temperature,2,12.1,poor,9,Rice,2,Staple Grains
31.1,67.5,cold_storage,11,11.3,average,4,Rice,1,Staple Grains
23.9,74,cold_storage,13,9.6,poor,10,Rice,2,Staple Grains
20.3,75.6,cold_storage,2,14.5,average,4,Rice,0,Staple Grains
25.6,55.1,room_temperature,3,5.8,poor,8,Rice,2,Staple Grains
34.4,75.7,room_temperature,11,5.3,average,12,Rice,2,Staple Grains
21.8,78.3,room_temperature,5,24.7,poor,12,Rice,2,Staple Grains
28.6,69.2,room_temperature,8,17.3,average,4,Rice,2,Staple Grains
29.6,81.2,open_air,14,22,average,7,Rice,2,Staple Grains
24.3,80.5,room_temperature,3,19.3,average,8,Rice,2,Staple Grains
21.2,83.1,cold_storage,5,8.8,average,4,Rice,0,Staple Grains
21.5,86.6,room_temperature,7,20.5,good,3,Rice,1,Staple Grains
33.7,69.7,room_temperature,6,19.6,poor,1,Rice,2,Staple Grains
33.6,66.1,room_temperature,1,20.1,good,9,Rice,2,Staple Grains
33.8,87.2,cold_storage,10,15.4,poor,10,Rice,2,Staple Grains
23.1,84.1,room_temperature,8,20.2,poor,4,Rice,2,Staple Grains
20.2,75.3,room_temperature,8,11.7,average,8,Rice,1,Staple Grains
33.2,78.1,room_temperature,3,17.2,poor,11,Rice,2,Staple Grains
29.4,55.4,room_temperature,5,18.8,average,1,Rice,1,Staple Grains
33.1,78.8,cold_storage,12,21.2,average,2,Rice,2,Staple Grains
22.7,63.1,cold_storage,2,10.5,poor,6,Rice,0,Staple Grains
28.8,81.4,room_temperature,2,7.9,good,8,Rice,1,Staple Grains
30.7,65.8,room_temperature,10,11.8,poor,3,Rice,2,Staple Grains
26,85.5,cold_storage,1,24.2,good,7,Rice,0,Staple Grains
31.2,55.2,room_temperature,3,23.6,poor,9,Rice,2,Staple Grains
23.4,74,cold_storage,4,4.2,poor,8,Rice,1,Staple Grains
29.9,66.9,cold_storage,6,11.1,average,10,Rice,1,Staple Grains
29.2,76.6,room_temperature,5,7.2,good,4,Rice,0,Staple Grains
20.3,71.4,room_temperature,4,21.3,average,1,Rice,0,Staple Grains
27.5,88.9,cold_storage,7,23.8,poor,5,Rice,2,Staple Grains
35.5,70.9,cold_storage,9,14.7,poor,10,Rice,2,Staple Grains
26.9,64,room_temperature,7,20.8,good,11,Wheat,1,Staple Grains
27.2,65.9,room_temperature,12,13.4,average,11,Wheat,1,Staple Grains
25.9,84,room_temperature,12,24.5,average,11,Wheat,2,Staple Grains
24.1,80.1,room_temperature,7,24.7,good,12,Wheat,1,Staple Grains
30.3,62.7,room_temperature,8,9.2,poor,2,Wheat,2,Staple Grains
22.7,80.6,room_temperature,5,20.6,poor,1,Wheat,2,Staple Grains
22,67.2,cold_storage,12,16.2,average,7,Wheat,1,Staple Grains
32.6,67.5,cold_storage,2,9.1,poor,8,Wheat,2,Staple Grains
31.3,82.9,cold_storage,12,15.7,average,8,Wheat,2,Staple Grains
32.1,56.1,open_air,5,22.5,poor,2,Wheat,2,Staple Grains
27.6,86.3,room_temperature,14,13.9,poor,11,Wheat,2,Staple Grains
21.2,57.8,cold_storage,13,6.3,poor,12,Wheat,0,Staple Grains
28.1,60.8,cold_storage,1,15.2,average,4,Wheat,0,Staple Grains
23.7,65.7,room_temperature,6,12.2,average,12,Wheat,1,Staple Grains
33.9,74.5,room_temperature,12,7.7,good,9,Wheat,2,Staple Grains
27.3,58.1,cold_storage,3,3.8,average,9,Wheat,0,Staple Grains
34.3,60.9,room_temperature,14,5.6,poor,7,Wheat,2,Staple Grains
30.5,76.2,cold_storage,6,16.9,poor,6,Wheat,1,Staple Grains
32,86.2,cold_storage,10,13.1,average,2,Wheat,1,Staple Grains
34.9,75.7,room_temperature,7,21.5,average,7,Wheat,2,Staple Grains
29.5,57.3,room_temperature,6,21.9,average,7,Wheat,2,Staple Grains
30.3,89,room_temperature,6,18.9,poor,8,Wheat,2,Staple Grains
36.1,67.5,cold_storage,7,24.8,poor,12,Wheat,2,Staple Grains
36.6,63,cold_storage,7,24.4,poor,12,Wheat,2,Staple Grains
21.3,69.7,open_air,13,19.1,poor,2,Wheat,2,Staple Grains
28.8,64.2,cold_storage,2,23.4,good,7,Wheat,0,Staple Grains
21.2,70.8,cold_storage,13,17.6,poor,4,Wheat,1,Staple Grains
23.5,55.4,room_temperature,8,24.7,good,12,Wheat,1,Staple Grains
26.5,76.2,cold_storage,2,22.1,good,12,Wheat,0,Staple Grains
30.9,83.3,room_temperature,7,17.1,average,4,Wheat,2,Staple Grains
31.6,59.7,room_temperature,13,15.9,poor,10,Wheat,2,Staple Grains
29.2,56.9,cold_storage,13,19.8,average,12,Wheat,1,Staple Grains
33.8,69.1,room_temperature,8,16.3,good,6,Wheat,2,Staple Grains
34.5,89.9,cold_storage,9,14.7,average,3,Wheat,2,Staple Grains
22.4,57.9,room_temperature,9,8.5,average,5,Wheat,1,Staple Grains
30,70.9,cold_storage,10,21.1,poor,2,Wheat,1,Staple Grains
23.4,64.2,room_temperature,14,17.7,average,12,Wheat,2,Staple Grains
23,58.6,room_temperature,1,12.5,good,9,Wheat,0,Staple Grains
27.7,61.6,room_temperature,12,17.4,good,9,Wheat,2,Staple Grains
20.5,80.2,open_air,13,11,poor,6,Wheat,2,Staple Grains
36.9,59.9,room_temperature,4,17.2,poor,10,Wheat,2,Staple Grains
23.3,58.4,cold_storage,9,9.8,average,11,Wheat,0,Staple Grains
34.7,70.7,room_temperature,5,22.1,average,1,Wheat,2,Staple Grains
23.7,87.8,room_temperature,2,21.3,average,4,Wheat,1,Staple Grains
27.1,66.2,room_temperature,13,6.2,good,8,Wheat,2,Staple Grains
35.7,73.3,cold_storage,10,21.7,good,6,Wheat,2,Staple Grains
20.7,66.8,room_temperature,4,11.6,poor,3,Wheat,1,Staple Grains
26,55.9,open_air,13,5,good,5,Wheat,2,Staple Grains
30.7,86,room_temperature,9,22.9,good,4,Wheat,2,Staple Grains
27.1,69.9,room_temperature,3,9.2,average,9,Wheat,1,Staple Grains
21.3,65.4,cold_storage,14,4.4,average,2,Wheat,0,Staple Grains
22.5,63.4,room_temperature,12,8.8,average,2,Wheat,1,Staple Grains
32.4,74.6,cold_storage,9,4.3,poor,9,Wheat,2,Staple Grains
32.6,70.5,open_air,12,19.3,average,11,Wheat,2,Staple Grains
35.2,75.7,open_air,2,9.9,average,10,Wheat,2,Staple Grains
23,61.6,open_air,9,6.8,poor,1,Wheat,2,Staple Grains
32.2,84.7,cold_storage,13,22.2,good,8,Wheat,2,Staple Grains
27.5,88.2,room_temperature,9,23,poor,12,Wheat,2,Staple Grains
36.5,59.8,room_temperature,13,12.3,average,7,Wheat,2,Staple Grains
25.2,69.1,room_temperature,11,11.2,average,11,Wheat,1,Staple Grains
27.3,82.9,cold_storage,12,12.2,average,8,Wheat,1,Staple Grains
36.4,67.9,room_temperature,11,11.2,average,10,Wheat,2,Staple Grains
25.7,80.9,open_air,4,19,poor,6,Wheat,2,Staple Grains
25.3,74.3,cold_storage,13,14.4,average,7,Wheat,1,Staple Grains
30.3,73.7,cold_storage,10,19.5,average,8,Wheat,1,Staple Grains
31.3,68.2,room_temperature,7,16.5,average,3,Wheat,2,Staple Grains
31.4,60.3,cold_storage,5,14.3,good,11,Wheat,0,Staple Grains
22.5,78.1,room_temperature,12,10.9,average,9,Wheat,2,Staple Grains
20.6,67.8,room_temperature,10,21,poor,4,Wheat,2,Staple Grains
20.7,87.5,open_air,12,16.8,average,8,Wheat,2,Staple Grains
24.9,85.5,room_temperature,13,11.9,poor,11,Wheat,2,Staple Grains
21,65.8,cold_storage,1,18.4,good,11,Wheat,0,Staple Grains
21.8,66.7,room_temperature,5,23.9,good,10,Wheat,1,Staple Grains
21.5,85.8,room_temperature,9,22.4,poor,1,Wheat,2,Staple Grains
30.4,58.5,room_temperature,5,15.7,average,7,Wheat,2,Staple Grains
33,55.2,room_temperature,6,19.5,average,10,Wheat,2,Staple Grains
36.9,71.6,room_temperature,3,8.9,average,5,Wheat,2,Staple Grains
20.9,69.8,cold_storage,1,23.5,poor,2,Wheat,0,Staple Grains
26.8,89.3,cold_storage,5,23.6,average,10,Wheat,1,Staple Grains
26.3,73.3,open_air,14,23.9,average,9,Wheat,2,Staple Grains
24.9,68.3,room_temperature,4,20.9,poor,3,Wheat,2,Staple Grains
